sim_id,strategy,n_guesses,n_players,seed,player_memory,team_memory,round,guesses,new_items,inventory,inventory_size,n_adjacent
95,diachronic,100,2,95,0,1,34,"[{'Stone_Tool1', 'Red_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,35,"[{'Big_Tree', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,36,"[{'Big_Tree', 'Stone', 'Red_Berry', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,37,[{'Big_Tree'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,38,[{'Blue_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,39,"[{'Tree', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,40,"[{'Stone_Tool1', 'Tree', 'Small_Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,41,[{'Stone_Tool1'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,42,"[{'Stone_Tool1', 'Tree', 'Blue_Berry', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,43,"[{'Antler', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,44,"[{'Blue_Berry', 'Tree', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Bough""]",9,3
95,diachronic,100,2,95,0,1,45,"[{'Big_Tree', 'Stone_Tool1'}]","[{""result"": ""Bark"", ""guess"": [""Big_Tree"", ""Stone_Tool1""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,46,"[{'Stone_Tool1', 'Antler', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,47,"[{'Stone_Tool1', 'Antler', 'Red_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,48,"[{'Stone_Tool1', 'Antler', 'Blue_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,49,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,50,"[{'Tree', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,51,"[{'Stone_Tool1', 'Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,52,"[{'Red_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,53,"[{'Big_Tree', 'Blue_Berry', 'Small_Stone', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,54,"[{'Blue_Berry', 'Antler', 'Stone', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,55,"[{'Tree', 'Red_Berry', 'Bough', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,56,[{'Blue_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,57,"[{'Antler', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,58,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,59,"[{'Big_Tree', 'Tree', 'Red_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,60,"[{'Tree', 'Antler', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,61,"[{'Stone', 'Blue_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,62,"[{'Stone_Tool1', 'Tree', 'Blue_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,63,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,64,"[{'Red_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,65,"[{'Blue_Berry', 'Bark', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,66,"[{'Tree', 'Red_Berry', 'Blue_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,67,"[{'Blue_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,68,"[{'Big_Tree', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,69,"[{'Blue_Berry', 'Red_Berry', 'Small_Stone', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,70,"[{'Red_Berry', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,71,"[{'Big_Tree', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,72,"[{'Big_Tree', 'Antler', 'Red_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,73,"[{'Stone', 'Red_Berry', 'Blue_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,74,"[{'Antler', 'Red_Berry', 'Tree', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,75,"[{'Stone', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,76,"[{'Stone_Tool1', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,77,[{'Stone_Tool1'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,78,"[{'Big_Tree', 'Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,79,[{'Big_Tree'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,80,"[{'Big_Tree', 'Tree', 'Antler', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,81,"[{'Tree', 'Small_Stone', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,82,"[{'Tree', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,83,"[{'Stone_Tool1', 'Antler', 'Small_Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,84,"[{'Big_Tree', 'Antler', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,85,"[{'Big_Tree', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,86,"[{'Stone_Tool1', 'Antler', 'Big_Tree', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,87,"[{'Blue_Berry', 'Antler', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,88,"[{'Big_Tree', 'Blue_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,89,"[{'Tree', 'Small_Stone', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,90,"[{'Blue_Berry', 'Bark', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,91,"[{'Blue_Berry', 'Stone', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,92,"[{'Stone_Tool1', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,93,"[{'Big_Tree', 'Tree', 'Bark', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,94,"[{'Tree', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,95,"[{'Stone_Tool1', 'Big_Tree', 'Bough', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,96,"[{'Big_Tree', 'Stone', 'Red_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,97,[{'Big_Tree'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,98,"[{'Small_Stone', 'Bark'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
95,diachronic,100,2,95,0,1,99,"[{'Big_Tree', 'Small_Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Bark"", ""Stone_Tool1"", ""Bough""]",10,3
96,diachronic,100,2,96,0,1,0,[{'Antler'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
96,diachronic,100,2,96,0,1,1,"[{'Big_Tree', 'Blue_Berry', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
96,diachronic,100,2,96,0,1,2,"[{'Antler', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
96,diachronic,100,2,96,0,1,3,"[{'Stone', 'Antler'}]","[{""result"": ""Antler_Refined"", ""guess"": [""Stone"", ""Antler""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
96,diachronic,100,2,96,0,1,4,"[{'Antler', 'Blue_Berry', 'Antler_Refined', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
96,diachronic,100,2,96,0,1,5,"[{'Big_Tree', 'Stone', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
96,diachronic,100,2,96,0,1,6,"[{'Blue_Berry', 'Red_Berry', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
96,diachronic,100,2,96,0,1,7,[{'Tree'}],"[{""result"": ""Bough"", ""guess"": [""Tree""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",8,2
96,diachronic,100,2,96,0,1,8,[{'Stone'}],"[{""result"": ""Small_Stone"", ""guess"": [""Stone""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,9,[{'Blue_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,10,[{'Big_Tree'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,11,"[{'Tree', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,12,"[{'Big_Tree', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,13,"[{'Big_Tree', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,14,"[{'Stone', 'Small_Stone', 'Tree', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,15,"[{'Antler_Refined', 'Small_Stone', 'Bough', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,16,"[{'Antler', 'Blue_Berry', 'Antler_Refined', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,17,"[{'Blue_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,18,"[{'Big_Tree', 'Blue_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,19,"[{'Antler', 'Red_Berry', 'Small_Stone', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,20,[{'Big_Tree'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,21,"[{'Antler_Refined', 'Blue_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,22,[{'Blue_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,23,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,24,"[{'Blue_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,25,"[{'Stone', 'Small_Stone', 'Tree', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,26,"[{'Big_Tree', 'Stone', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,27,"[{'Blue_Berry', 'Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,28,"[{'Antler', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,29,"[{'Tree', 'Blue_Berry', 'Small_Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,30,"[{'Big_Tree', 'Antler', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,31,"[{'Tree', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,32,"[{'Blue_Berry', 'Red_Berry', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,33,"[{'Big_Tree', 'Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
96,diachronic,100,2,96,0,1,34,"[{'Big_Tree', 'Blue_Berry', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
